step,visible,err_obs_gt,err_obs_pf,gt_d,pf_d,obs_d
273,1,0.0,6.646006101022746,2.8330080814153904,8.504113361491115,2.833008050918579
274,1,0.0,6.681289152071976,2.8146810332879726,8.537637051911313,2.814681053161621
275,1,0.0,6.716990639526665,2.796376192811057,8.571369564238474,2.7963762283325195
276,1,0.0,6.752273620833971,2.778094798984717,8.604613322260159,2.77809476852417
277,1,0.0,6.78844762133745,2.759836514208144,8.638582207895285,2.759836435317993
278,1,0.0,6.824353448815682,2.741602265136686,8.672181510269073,2.7416021823883057
279,1,0.0,6.859938177699909,2.7233920086027235,8.705359689757673,2.7233920097351074
280,1,0.0,6.8959576001641585,2.7052069568174346,8.738822962030232,2.705206871032715
281,1,0.0,6.932235611626911,2.687047145649549,8.772518362874992,2.687047243118286
282,1,0.0,6.9686706355959585,2.668913298969917,8.80633971587492,2.6689131259918213
283,1,0.0,7.005026300743615,2.6508060014570756,8.839954115409737,2.650805950164795
284,1,0.0,7.037984419215873,2.65080952520533,8.873944582822592,2.6508095264434814
285,1,0.0,7.054970956227302,2.6498202981112224,8.907372355138813,2.649820327758789
286,1,0.0,7.07231879923157,2.6489826336205704,8.94103547862227,2.648982524871826
287,1,0.0,7.090166549033191,2.6482958887646886,8.97503717461076,2.6482958793640137
288,1,0.0,7.108145222385696,2.6477605776991924,9.009162479981304,2.6477606296539307
289,1,0.0,7.125389872550797,2.6473758856372656,9.042543053454793,2.6473758220672607
290,1,0.0,7.143105697094998,2.6471423692090252,9.07628398578031,2.6471424102783203
291,1,0.0,7.161000885840764,2.647059743950815,9.110132139922198,2.647059917449951
292,1,0.0,7.1784165128088775,2.647128882561962,9.143527953572356,2.6471288204193115
293,1,0.0,7.196218969141336,2.64734844156003,9.177247400438906,2.647348403930664
294,1,0.0,7.214167685489636,2.647719448630968,9.21108928083769,2.647719383239746
295,1,0.0,7.2321847137597,2.6482411508826633,9.244882090659331,2.6482410430908203
